impression_id,hour_of_day,day_of_week,device_type,vertical,user_recency_days,true_pcvr,estimated_pcvr,floor_price,bid,won,clearing_price,converted,cumulative_spend,cumulative_conversions,cumulative_wins,participation_rate,shade_factor,landscape_win_prob
30543,10,4,mobile,telecom,4.1,0.04164,0.0493,0.5571,2.4651,False,0.0,False,0.17,2,58,1.0,0.15,0.0404
30544,18,6,desktop,e-commerce,1.17,0.05192,0.05854,0.5977,2.9269,False,0.0,False,0.17,2,58,1.0,0.15,0.2097
30545,21,0,mobile,e-commerce,0.13,0.0511,0.06042,0.518,3.0211,False,0.0,False,0.17,2,58,1.0,0.15,0.2628
30546,1,5,desktop,finance,4.95,0.03815,0.04683,0.4557,2.3417,False,0.0,False,0.17,2,58,1.0,0.15,0.0214
30547,14,5,desktop,e-commerce,1.94,0.05266,0.06196,0.6398,3.098,False,0.0,False,0.17,2,58,1.0,0.15,0.3095
30548,20,1,mobile,auto,0.84,0.03141,0.03343,0.3835,1.6713,False,0.0,False,0.17,2,58,1.0,0.15,0.0001
30549,6,0,mobile,telecom,3.16,0.04573,0.04961,0.248,2.4803,False,0.0,False,0.17,2,58,1.0,0.15,0.0435
30550,14,3,tablet,e-commerce,3.08,0.04538,0.05061,0.5276,2.5305,False,0.0,False,0.17,2,58,1.0,0.15,0.0536
30551,0,4,desktop,telecom,7.82,0.03955,0.04353,0.4714,2.1766,False,0.0,False,0.17,2,58,1.0,0.15,0.0074
30552,6,3,tablet,e-commerce,4.18,0.05101,0.05658,0.5694,2.8288,False,0.0,False,0.17,2,58,1.0,0.15,0.1582
30553,13,5,desktop,auto,1.34,0.03822,0.04005,0.7562,2.0024,False,0.0,False,0.17,2,58,1.0,0.15,0.0019
30554,4,6,desktop,auto,5.06,0.03704,0.03719,0.5918,1.8594,False,0.0,False,0.17,2,58,1.0,0.15,0.0005
30555,7,5,mobile,auto,4.52,0.03332,0.03791,0.538,1.8953,False,0.0,False,0.17,2,58,1.0,0.15,0.0007
30556,5,3,tablet,finance,1.0,0.04416,0.0502,0.5138,2.51,False,0.0,False,0.17,2,58,1.0,0.15,0.0489
30557,8,2,desktop,auto,7.79,0.0339,0.03556,0.5407,1.7778,False,0.0,False,0.17,2,58,1.0,0.15,0.0002
30558,0,3,tablet,finance,1.5,0.03813,0.0433,0.3249,2.1649,False,0.0,False,0.17,2,58,1.0,0.15,0.0069
30559,19,2,mobile,telecom,8.03,0.02952,0.03621,0.538,1.8106,False,0.0,False,0.17,2,58,1.0,0.15,0.0003
30560,11,0,desktop,telecom,0.64,0.05255,0.05573,0.5281,2.7867,False,0.0,False,0.17,2,58,1.0,0.15,0.1392
30561,19,3,desktop,e-commerce,23.26,0.03589,0.04282,0.5692,2.1408,False,0.0,False,0.17,2,58,1.0,0.15,0.0058
30562,22,3,mobile,telecom,1.52,0.04159,0.046,0.6004,2.3001,False,0.0,False,0.17,2,58,1.0,0.15,0.0164
30563,3,0,tablet,e-commerce,0.88,0.05616,0.05951,0.784,2.9755,False,0.0,False,0.17,2,58,1.0,0.15,0.2341
30564,8,2,mobile,finance,2.99,0.03939,0.04919,0.433,2.4595,False,0.0,False,0.17,2,58,1.0,0.15,0.0386
30565,7,3,mobile,auto,7.87,0.02933,0.03521,0.4308,1.7606,False,0.0,False,0.17,2,58,1.0,0.15,0.0002
30566,18,6,tablet,telecom,6.08,0.03139,0.03459,0.5376,1.7295,False,0.0,False,0.17,2,58,1.0,0.15,0.0001
30567,9,5,mobile,telecom,0.23,0.0509,0.06043,0.6284,3.0216,False,0.0,False,0.17,2,58,1.0,0.15,0.2607
30568,13,4,mobile,finance,0.51,0.0393,0.0529,0.3298,2.645,False,0.0,False,0.17,2,58,1.0,0.15,0.0854
30569,10,5,mobile,e-commerce,2.96,0.05061,0.06333,0.6012,3.1663,False,0.0,False,0.17,2,58,1.0,0.15,0.35
30570,19,5,desktop,auto,2.54,0.03209,0.0343,0.4111,1.7148,False,0.0,False,0.17,2,58,1.0,0.15,0.0001
30571,2,1,mobile,telecom,3.07,0.0434,0.04599,0.5051,2.2994,False,0.0,False,0.17,2,58,1.0,0.15,0.0164
30572,4,6,mobile,e-commerce,8.02,0.04569,0.05571,0.4342,2.7857,False,0.0,False,0.17,2,58,1.0,0.15,0.1388
30573,17,0,desktop,telecom,0.51,0.04677,0.04863,0.5196,2.4314,False,0.0,False,0.17,2,58,1.0,0.15,0.0336
30574,6,4,desktop,telecom,9.05,0.04349,0.0487,0.3586,2.435,False,0.0,False,0.17,2,58,1.0,0.15,0.0343
30575,7,6,mobile,auto,8.62,0.02867,0.03417,0.5347,1.7084,False,0.0,False,0.17,2,58,1.0,0.15,0.0001
30576,10,4,mobile,telecom,2.05,0.04542,0.05285,0.4522,2.6425,False,0.0,False,0.17,2,58,1.0,0.15,0.0844
30577,5,3,desktop,finance,1.74,0.04744,0.05565,0.4425,2.7827,False,0.0,False,0.17,2,58,1.0,0.15,0.1371
30578,9,4,mobile,finance,4.47,0.0361,0.04889,0.4912,2.4446,False,0.0,False,0.17,2,58,1.0,0.15,0.0358
30579,12,1,mobile,auto,7.78,0.02459,0.0307,0.488,1.535,False,0.0,False,0.17,2,58,1.0,0.15,0.0
30580,6,0,desktop,telecom,0.05,0.05785,0.06275,0.4957,3.1373,False,0.0,False,0.17,2,58,1.0,0.15,0.3307
30581,20,5,mobile,auto,7.44,0.02058,0.0291,0.7745,1.4549,False,0.0,False,0.17,2,58,1.0,0.15,0.0
30582,5,6,mobile,telecom,0.85,0.05053,0.0561,0.4509,2.8048,False,0.0,False,0.17,2,58,1.0,0.15,0.1468
30583,7,0,mobile,finance,4.31,0.03763,0.04708,0.5284,2.3542,False,0.0,False,0.17,2,58,1.0,0.15,0.0224
30584,18,1,mobile,auto,8.29,0.01912,0.02674,0.4792,1.3371,False,0.0,False,0.17,2,58,1.0,0.15,0.0
30585,2,2,mobile,finance,6.04,0.03294,0.04242,0.7572,2.1211,False,0.0,False,0.17,2,58,1.0,0.15,0.005
30586,16,3,mobile,e-commerce,1.88,0.04595,0.05625,0.5628,2.8123,False,0.0,False,0.17,2,58,1.0,0.15,0.1501
30587,0,2,desktop,telecom,1.07,0.05015,0.05067,0.5646,2.5334,False,0.0,False,0.17,2,58,1.0,0.15,0.0541
30588,10,2,desktop,finance,0.1,0.04921,0.05974,0.5403,2.9871,False,0.0,False,0.17,2,58,1.0,0.15,0.24
30589,16,4,desktop,auto,7.11,0.02591,0.03167,0.3357,1.5833,False,0.0,False,0.17,2,58,1.0,0.15,0.0
30590,21,3,mobile,telecom,12.81,0.02767,0.03581,0.3654,1.7903,False,0.0,False,0.17,2,58,1.0,0.15,0.0002
30591,18,6,mobile,e-commerce,0.4,0.04889,0.05919,0.5678,2.9597,False,0.0,False,0.17,2,58,1.0,0.15,0.2247
30592,3,6,desktop,e-commerce,1.66,0.0593,0.06713,0.4328,3.3566,False,0.0,False,0.17,2,58,1.0,0.15,0.4726
30593,22,2,desktop,e-commerce,1.51,0.05362,0.05861,0.4317,2.9304,False,0.0,False,0.17,2,58,1.0,0.15,0.2087
30594,22,0,mobile,telecom,8.25,0.03166,0.03692,0.5616,1.846,False,0.0,False,0.17,2,58,1.0,0.15,0.0004
30595,16,1,desktop,e-commerce,5.62,0.04464,0.05006,0.5085,2.5031,False,0.0,False,0.17,2,58,1.0,0.15,0.0472
30596,3,4,mobile,finance,5.67,0.03443,0.04609,0.5712,2.3045,False,0.0,False,0.17,2,58,1.0,0.15,0.0168
30597,0,5,mobile,auto,0.68,0.03614,0.03904,0.4758,1.9521,False,0.0,False,0.17,2,58,1.0,0.15,0.0012
30598,14,2,tablet,auto,0.54,0.03403,0.03381,0.4571,1.6904,False,0.0,False,0.17,2,58,1.0,0.15,0.0001
30599,21,1,desktop,auto,6.68,0.02717,0.02925,0.4853,1.4623,False,0.0,False,0.17,2,58,1.0,0.15,0.0
30600,20,2,mobile,telecom,0.52,0.04223,0.04645,0.533,2.3224,False,0.0,False,0.17,2,58,1.0,0.15,0.018
30601,22,1,mobile,auto,18.69,0.01688,0.02494,0.4169,1.2471,False,0.0,False,0.17,2,58,1.0,0.15,0.0
30602,10,0,mobile,telecom,3.65,0.04238,0.04717,0.5543,2.3586,False,0.0,False,0.17,2,58,1.0,0.15,0.0222
30603,21,5,desktop,auto,0.71,0.03753,0.0384,0.558,1.92,False,0.0,False,0.17,2,58,1.0,0.15,0.0008
30604,8,6,desktop,e-commerce,2.6,0.05812,0.0674,0.4775,3.3701,False,0.0,False,0.17,2,58,1.0,0.15,0.4829
30605,19,3,mobile,e-commerce,14.89,0.03255,0.04345,0.4666,2.1727,False,0.0,False,0.17,2,58,1.0,0.15,0.0069
30606,9,1,mobile,telecom,0.11,0.05124,0.05838,0.3491,2.9191,False,0.0,False,0.17,2,58,1.0,0.15,0.2018
30607,22,3,mobile,telecom,0.82,0.0433,0.0481,0.5381,2.4052,False,0.0,False,0.17,2,58,1.0,0.15,0.0285
30608,4,3,mobile,telecom,8.56,0.03822,0.04498,0.5007,2.249,False,0.0,False,0.17,2,58,1.0,0.15,0.0115
30609,12,1,mobile,finance,8.3,0.02811,0.03974,0.455,1.9869,False,0.0,False,0.17,2,58,1.0,0.15,0.0016
30610,7,1,desktop,finance,2.74,0.04535,0.05166,0.4815,2.583,False,0.0,False,0.17,2,58,1.0,0.15,0.0655
30611,20,3,tablet,e-commerce,1.11,0.04775,0.05155,0.3396,2.5777,False,0.0,False,0.17,2,58,1.0,0.15,0.0641
30612,8,3,desktop,e-commerce,13.57,0.04721,0.05688,0.4465,2.8439,False,0.0,False,0.17,2,58,1.0,0.15,0.1638
30613,5,1,mobile,finance,0.16,0.04638,0.05677,0.3686,2.8386,False,0.0,False,0.17,2,58,1.0,0.15,0.1612
30614,13,6,tablet,auto,6.93,0.02414,0.0284,0.5244,1.4202,False,0.0,False,0.17,2,58,1.0,0.15,0.0
30615,5,2,mobile,telecom,9.0,0.03836,0.04428,0.4805,2.2142,False,0.0,False,0.17,2,58,1.0,0.15,0.0092
30616,19,5,mobile,auto,5.81,0.0219,0.02981,0.5643,1.4907,False,0.0,False,0.17,2,58,1.0,0.15,0.0
30617,14,5,desktop,finance,0.32,0.0436,0.05533,0.5082,2.7664,False,0.0,False,0.17,2,58,1.0,0.15,0.1289
30618,13,5,mobile,auto,8.7,0.02248,0.03144,0.4312,1.572,False,0.0,False,0.17,2,58,1.0,0.15,0.0
30619,7,0,mobile,telecom,1.87,0.04814,0.05232,0.5083,2.6159,False,0.0,False,0.17,2,58,1.0,0.15,0.0749
30620,22,2,mobile,telecom,4.96,0.03535,0.03978,0.5714,1.9892,False,0.0,False,0.17,2,58,1.0,0.15,0.0016
30621,10,0,mobile,auto,2.54,0.03441,0.03676,0.3696,1.8379,False,0.0,False,0.17,2,58,1.0,0.15,0.0004
30622,23,5,tablet,auto,0.25,0.03599,0.03588,0.469,1.7939,False,0.0,False,0.17,2,58,1.0,0.15,0.0002
30623,7,5,desktop,auto,1.29,0.04446,0.04481,0.5006,2.2404,False,0.0,False,0.17,2,58,1.0,0.15,0.0109
30624,7,4,mobile,e-commerce,6.81,0.04739,0.06057,0.435,3.0286,False,0.0,False,0.17,2,58,1.0,0.15,0.2637
30625,22,2,desktop,finance,9.76,0.02946,0.03802,0.3526,1.9011,False,0.0,False,0.17,2,58,1.0,0.15,0.0007
30626,14,0,desktop,auto,0.55,0.039,0.03892,0.476,1.9461,False,0.0,False,0.17,2,58,1.0,0.15,0.0011
30627,8,3,desktop,finance,2.52,0.04528,0.05417,0.4492,2.7083,False,0.0,False,0.17,2,58,1.0,0.15,0.1066
30628,18,3,tablet,e-commerce,0.32,0.0491,0.05475,0.4376,2.7374,False,0.0,False,0.17,2,58,1.0,0.15,0.1179
30629,8,1,mobile,finance,7.02,0.03366,0.04395,0.566,2.1974,False,0.0,False,0.17,2,58,1.0,0.15,0.0082
30630,13,3,tablet,telecom,4.05,0.03792,0.04045,0.3944,2.0226,False,0.0,False,0.17,2,58,1.0,0.15,0.0021
30631,18,2,desktop,telecom,2.74,0.04152,0.04291,0.6406,2.1457,False,0.0,False,0.17,2,58,1.0,0.15,0.0057
30632,7,6,tablet,auto,8.42,0.02883,0.03099,0.4837,1.5495,False,0.0,False,0.17,2,58,1.0,0.15,0.0
30633,8,2,mobile,finance,2.61,0.04011,0.04986,0.5946,2.4929,False,0.0,False,0.17,2,58,1.0,0.15,0.0443
30634,4,6,desktop,e-commerce,1.26,0.06105,0.07016,0.4504,3.5078,False,0.0,False,0.17,2,58,1.0,0.15,0.5734
30635,15,0,desktop,auto,0.7,0.03756,0.03746,0.537,1.8732,False,0.0,False,0.17,2,58,1.0,0.15,0.0005
30636,8,4,desktop,auto,4.81,0.03739,0.03955,0.6107,1.9777,False,0.0,False,0.17,2,58,1.0,0.15,0.0014
30637,1,0,mobile,auto,3.39,0.03161,0.03332,0.6612,1.6662,False,0.0,False,0.17,2,58,1.0,0.15,0.0
30638,15,2,mobile,auto,10.32,0.01904,0.02788,0.5347,1.3941,False,0.0,False,0.17,2,58,1.0,0.15,0.0
30639,20,0,mobile,e-commerce,7.86,0.03718,0.04515,0.3753,2.2576,False,0.0,False,0.17,2,58,1.0,0.15,0.0122
30640,22,3,mobile,finance,9.92,0.02434,0.03713,0.4253,1.8565,False,0.0,False,0.17,2,58,1.0,0.15,0.0004
30641,13,2,mobile,finance,2.13,0.03545,0.04558,0.5763,2.2789,False,0.0,False,0.17,2,58,1.0,0.15,0.0139
30642,19,4,desktop,e-commerce,8.01,0.04154,0.04983,0.6661,2.4914,False,0.0,False,0.17,2,58,1.0,0.15,0.044
30643,2,2,mobile,e-commerce,3.99,0.04882,0.05732,0.6833,2.8659,False,0.0,False,0.17,2,58,1.0,0.15,0.1757
30644,10,1,desktop,telecom,5.99,0.044,0.04653,0.4292,2.3267,False,0.0,False,0.17,2,58,1.0,0.15,0.0186
30645,21,2,mobile,telecom,2.68,0.03811,0.0417,0.6621,2.0851,False,0.0,False,0.17,2,58,1.0,0.15,0.0036
30646,15,1,desktop,e-commerce,5.6,0.04545,0.05119,0.446,2.5596,False,0.0,False,0.17,2,58,1.0,0.15,0.0598
30647,2,1,mobile,e-commerce,4.66,0.04778,0.05522,0.4605,2.7608,False,0.0,False,0.17,2,58,1.0,0.15,0.1275
30648,17,0,mobile,e-commerce,0.7,0.04828,0.05686,0.4289,2.8432,False,0.0,False,0.17,2,58,1.0,0.15,0.1645
30649,4,5,desktop,finance,4.51,0.04182,0.05084,0.4455,2.5418,False,0.0,False,0.17,2,58,1.0,0.15,0.0553
30650,9,6,mobile,e-commerce,1.77,0.05407,0.06599,0.5262,3.2994,False,0.0,False,0.17,2,58,1.0,0.15,0.4282
30651,6,5,mobile,e-commerce,16.17,0.04199,0.05382,0.5521,2.6912,False,0.0,False,0.17,2,58,1.0,0.15,0.0983
30652,20,2,mobile,finance,7.64,0.02439,0.03604,0.4526,1.8018,False,0.0,False,0.17,2,58,1.0,0.15,0.0003
30653,21,2,desktop,e-commerce,6.94,0.04388,0.04922,0.5769,2.4609,False,0.0,False,0.17,2,58,1.0,0.15,0.0376
30654,18,3,mobile,finance,3.73,0.02874,0.04027,0.5827,2.0136,False,0.0,False,0.17,2,58,1.0,0.15,0.002
30655,15,6,mobile,e-commerce,8.23,0.03764,0.04817,0.4489,2.4085,False,0.0,False,0.17,2,58,1.0,0.15,0.029
30656,22,1,desktop,auto,12.28,0.02396,0.02763,0.4929,1.3816,False,0.0,False,0.17,2,58,1.0,0.15,0.0
30657,0,1,desktop,auto,1.94,0.03817,0.03568,0.483,1.784,False,0.0,False,0.17,2,58,1.0,0.15,0.0002
30658,12,3,mobile,telecom,14.16,0.03065,0.03976,0.414,1.9878,False,0.0,False,0.17,2,58,1.0,0.15,0.0016
30659,21,4,mobile,e-commerce,8.72,0.03722,0.048,0.3892,2.4,False,0.0,False,0.17,2,58,1.0,0.15,0.0277
30660,10,1,desktop,e-commerce,5.54,0.05156,0.0587,0.508,2.9351,False,0.0,False,0.17,2,58,1.0,0.15,0.2065
30661,14,5,mobile,telecom,6.23,0.03371,0.0419,0.461,2.095,False,0.0,False,0.17,2,58,1.0,0.15,0.004
30662,10,1,mobile,auto,5.4,0.02974,0.03373,0.6294,1.6865,False,0.0,False,0.17,2,58,1.0,0.15,0.0001
30663,3,0,mobile,auto,6.2,0.02979,0.03289,0.5898,1.6443,False,0.0,False,0.17,2,58,1.0,0.15,0.0
30664,1,2,desktop,telecom,16.56,0.03617,0.03892,0.4039,1.9459,False,0.0,False,0.17,2,58,1.0,0.15,0.0011
30665,3,3,mobile,finance,1.27,0.04221,0.05222,0.5258,2.6111,False,0.0,False,0.17,2,58,1.0,0.15,0.0727
30666,10,3,mobile,auto,3.6,0.03246,0.03713,0.4859,1.8563,False,0.0,False,0.17,2,58,1.0,0.15,0.0005
30667,16,3,mobile,finance,0.32,0.03678,0.04903,0.8224,2.4514,False,0.0,False,0.17,2,58,1.0,0.15,0.0359
30668,1,3,mobile,e-commerce,0.95,0.05375,0.06478,0.391,3.2391,False,0.0,False,0.17,2,58,1.0,0.15,0.3892
30669,1,0,mobile,auto,5.89,0.02792,0.03134,0.3283,1.567,False,0.0,False,0.17,2,58,1.0,0.15,0.0
30670,10,3,mobile,e-commerce,6.18,0.04577,0.0583,0.597,2.9149,False,0.0,False,0.17,2,58,1.0,0.15,0.196
30671,11,1,mobile,auto,2.86,0.03258,0.03529,0.792,1.7645,False,0.0,False,0.17,2,58,1.0,0.15,0.0002
30672,22,3,desktop,auto,1.37,0.03695,0.03675,0.6036,1.8375,False,0.0,False,0.17,2,58,1.0,0.15,0.0004
30673,5,0,mobile,e-commerce,15.19,0.04211,0.05119,0.2828,2.5594,False,0.0,False,0.17,2,58,1.0,0.15,0.0588
30674,5,5,desktop,finance,1.56,0.04784,0.05724,0.4948,2.8619,False,0.0,False,0.17,2,58,1.0,0.15,0.1695
30675,10,6,mobile,e-commerce,4.87,0.04747,0.05854,0.605,2.9271,False,0.0,False,0.17,2,58,1.0,0.15,0.1997
30676,5,1,desktop,e-commerce,2.67,0.05849,0.06511,0.6298,3.2557,False,0.0,False,0.17,2,58,1.0,0.15,0.3953
30677,11,0,mobile,e-commerce,5.6,0.04528,0.055,0.5689,2.75,False,0.0,False,0.17,2,58,1.0,0.15,0.1188
30678,7,2,mobile,auto,1.03,0.0401,0.04178,0.4133,2.0892,False,0.0,False,0.17,2,58,1.0,0.15,0.0038
30679,11,2,mobile,finance,1.08,0.04043,0.05088,0.6043,2.5441,False,0.0,False,0.17,2,58,1.0,0.15,0.0545
30680,2,5,mobile,finance,0.41,0.04336,0.05512,0.4398,2.7558,False,0.0,False,0.17,2,58,1.0,0.15,0.1211
30681,11,6,desktop,e-commerce,28.81,0.04162,0.04803,0.2905,2.4014,False,0.0,False,0.17,2,58,1.0,0.15,0.0277
30682,6,3,desktop,telecom,4.53,0.04846,0.05196,0.439,2.598,False,0.0,False,0.17,2,58,1.0,0.15,0.0682
30683,12,6,desktop,finance,0.62,0.0453,0.05539,0.4636,2.7696,False,0.0,False,0.17,2,58,1.0,0.15,0.1266
30684,14,0,mobile,auto,11.23,0.01952,0.02792,0.3814,1.3958,False,0.0,False,0.17,2,58,1.0,0.15,0.0
30685,0,1,mobile,auto,0.04,0.03788,0.03919,0.3524,1.9593,False,0.0,False,0.17,2,58,1.0,0.15,0.0013
30686,16,1,desktop,auto,2.45,0.03276,0.03298,0.5968,1.6492,False,0.0,False,0.17,2,58,1.0,0.15,0.0
30687,20,1,tablet,e-commerce,0.27,0.04991,0.05284,0.4555,2.6422,False,0.0,False,0.17,2,58,1.0,0.15,0.0811
30688,2,5,tablet,finance,11.14,0.02857,0.03774,0.594,1.8869,False,0.0,False,0.17,2,58,1.0,0.15,0.0006
30689,16,0,mobile,finance,2.7,0.03126,0.04106,0.5629,2.0531,False,0.0,False,0.17,2,58,1.0,0.15,0.0028
30690,3,1,desktop,e-commerce,8.83,0.0492,0.05479,0.3627,2.7394,False,0.0,False,0.17,2,58,1.0,0.15,0.1147
30691,4,0,tablet,e-commerce,3.03,0.0523,0.05484,0.4677,2.7421,False,0.0,False,0.17,2,58,1.0,0.15,0.1157
30692,14,2,mobile,finance,1.67,0.03526,0.04531,0.386,2.2654,False,0.0,False,0.17,2,58,1.0,0.15,0.0128
30693,9,1,tablet,auto,8.43,0.02753,0.02934,0.6141,1.4672,False,0.0,False,0.17,2,58,1.0,0.15,0.0
30694,16,5,mobile,telecom,7.56,0.03046,0.03906,0.5324,1.9529,False,0.0,False,0.17,2,58,1.0,0.15,0.0012
30695,2,1,mobile,telecom,7.01,0.03785,0.0419,0.587,2.0948,False,0.0,False,0.17,2,58,1.0,0.15,0.0039
30696,17,5,mobile,finance,2.65,0.03088,0.04292,0.2655,2.1462,False,0.0,False,0.17,2,58,1.0,0.15,0.0058
30697,2,2,mobile,finance,3.08,0.03738,0.04569,0.641,2.2843,False,0.0,False,0.17,2,58,1.0,0.15,0.0144
30698,22,4,desktop,auto,1.8,0.03598,0.03674,0.5112,1.837,False,0.0,False,0.17,2,58,1.0,0.15,0.0004
30699,21,3,desktop,finance,3.29,0.03596,0.04367,0.4909,2.1836,False,0.0,False,0.17,2,58,1.0,0.15,0.0075
30700,16,4,mobile,e-commerce,8.65,0.03648,0.04857,0.4327,2.4287,False,0.0,False,0.17,2,58,1.0,0.15,0.0315
30701,15,0,desktop,finance,7.17,0.03065,0.03994,0.4646,1.9972,False,0.0,False,0.17,2,58,1.0,0.15,0.0017
30702,15,0,desktop,auto,12.59,0.02278,0.02824,0.5144,1.4122,False,0.0,False,0.17,2,58,1.0,0.15,0.0
30703,2,0,desktop,finance,3.54,0.04156,0.04722,0.4626,2.3608,False,0.0,False,0.17,2,58,1.0,0.15,0.022
30704,11,1,tablet,auto,3.17,0.032,0.03148,0.506,1.574,False,0.0,False,0.17,2,58,1.0,0.15,0.0
30705,20,1,desktop,finance,2.6,0.03646,0.04218,0.4467,2.1092,False,0.0,False,0.17,2,58,1.0,0.15,0.0043
30706,7,6,desktop,finance,0.32,0.05094,0.06177,0.411,3.0884,False,0.0,False,0.17,2,58,1.0,0.15,0.2925
30707,11,2,mobile,finance,2.64,0.03701,0.04718,0.4717,2.3588,False,0.0,False,0.17,2,58,1.0,0.15,0.0217
30708,15,5,mobile,finance,0.07,0.03827,0.05243,0.4574,2.6217,False,0.0,False,0.17,2,58,1.0,0.15,0.0747
30709,23,4,mobile,finance,8.3,0.02682,0.03969,0.5314,1.9843,False,0.0,False,0.17,2,58,1.0,0.15,0.0015
30710,4,6,desktop,finance,8.81,0.03701,0.04586,0.547,2.2932,False,0.0,False,0.17,2,58,1.0,0.15,0.0149
30711,14,4,mobile,telecom,29.53,0.02579,0.03471,0.385,1.7355,False,0.0,False,0.17,2,58,1.0,0.15,0.0001
30712,16,3,tablet,auto,1.81,0.02912,0.03065,0.5676,1.5327,False,0.0,False,0.17,2,58,1.0,0.15,0.0
30713,18,2,mobile,telecom,1.31,0.03959,0.04375,0.4417,2.1873,False,0.0,False,0.17,2,58,1.0,0.15,0.0075
30714,16,3,tablet,auto,0.0,0.03366,0.03525,0.6508,1.7624,False,0.0,False,0.17,2,58,1.0,0.15,0.0002
30715,17,2,tablet,e-commerce,7.38,0.03714,0.04182,0.6381,2.0912,False,0.0,False,0.17,2,58,1.0,0.15,0.0037
30716,1,1,mobile,telecom,6.96,0.03669,0.04071,0.6116,2.0356,False,0.0,False,0.17,2,58,1.0,0.15,0.0024
30717,4,4,mobile,e-commerce,11.2,0.04337,0.05546,0.4638,2.7729,False,0.0,False,0.17,2,58,1.0,0.15,0.1282
30718,2,2,desktop,auto,0.98,0.04288,0.04056,0.3666,2.0282,False,0.0,False,0.17,2,58,1.0,0.15,0.0022
30719,19,6,desktop,auto,1.47,0.03439,0.03498,0.5063,1.7492,False,0.0,False,0.17,2,58,1.0,0.15,0.0001
30720,7,1,mobile,telecom,7.55,0.03963,0.04493,0.4421,2.2466,False,0.0,False,0.17,2,58,1.0,0.15,0.0111
30721,10,6,mobile,e-commerce,8.69,0.04328,0.05472,0.4245,2.7358,False,0.0,False,0.17,2,58,1.0,0.15,0.1134
30722,7,4,mobile,telecom,6.12,0.04117,0.04888,0.622,2.4439,False,0.0,False,0.17,2,58,1.0,0.15,0.034
30723,10,1,mobile,finance,0.43,0.04332,0.05391,0.3549,2.6953,False,0.0,False,0.17,2,58,1.0,0.15,0.0985
30724,18,5,mobile,finance,2.74,0.03051,0.04237,0.5536,2.1187,False,0.0,False,0.17,2,58,1.0,0.15,0.0046
30725,22,6,desktop,auto,14.58,0.02299,0.0282,0.4851,1.4098,False,0.0,False,0.17,2,58,1.0,0.15,0.0
30726,23,6,mobile,auto,3.99,0.02802,0.03192,0.5035,1.596,False,0.0,False,0.17,2,58,1.0,0.15,0.0
30727,13,5,desktop,e-commerce,0.61,0.05704,0.06901,0.4613,3.4504,False,0.0,False,0.17,2,58,1.0,0.15,0.5465
30728,18,2,mobile,auto,0.97,0.03041,0.0337,0.4884,1.685,False,0.0,False,0.17,2,58,1.0,0.15,0.0
30729,15,6,mobile,e-commerce,2.61,0.04523,0.05465,0.5297,2.7325,False,0.0,False,0.17,2,58,1.0,0.15,0.1163
30730,11,3,tablet,telecom,3.19,0.04198,0.04391,0.4873,2.1957,False,0.0,False,0.17,2,58,1.0,0.15,0.0077
30731,10,4,desktop,auto,2.13,0.04026,0.04174,0.5204,2.0869,False,0.0,False,0.17,2,58,1.0,0.15,0.0034
30732,16,0,desktop,finance,2.85,0.03598,0.04332,0.4545,2.1658,False,0.0,False,0.17,2,58,1.0,0.15,0.0062
30733,3,0,desktop,telecom,0.25,0.05584,0.05843,0.3005,2.9215,False,0.0,False,0.17,2,58,1.0,0.15,0.2066
30734,17,1,mobile,telecom,6.51,0.03106,0.03688,0.5218,1.844,False,0.0,False,0.17,2,58,1.0,0.15,0.0003
30735,20,3,tablet,telecom,10.41,0.02819,0.03273,0.4405,1.6367,False,0.0,False,0.17,2,58,1.0,0.15,0.0
30736,12,3,desktop,finance,6.23,0.03521,0.04549,0.4237,2.2743,False,0.0,False,0.17,2,58,1.0,0.15,0.013
30737,12,1,desktop,e-commerce,3.94,0.05139,0.0579,0.6437,2.895,False,0.0,False,0.17,2,58,1.0,0.15,0.1923
30738,1,6,tablet,e-commerce,11.94,0.03993,0.04435,0.6833,2.2175,False,0.0,False,0.17,2,58,1.0,0.15,0.009
30739,0,3,desktop,e-commerce,1.18,0.0569,0.06455,0.5687,3.2277,False,0.0,False,0.17,2,58,1.0,0.15,0.3982
30740,19,4,mobile,telecom,6.3,0.0313,0.03907,0.5187,1.9534,False,0.0,False,0.17,2,58,1.0,0.15,0.001
30741,22,0,mobile,finance,4.92,0.02941,0.03878,0.3781,1.939,False,0.0,False,0.17,2,58,1.0,0.15,0.0009
30742,19,5,desktop,e-commerce,0.37,0.05414,0.06369,0.6052,3.1847,False,0.0,False,0.17,2,58,1.0,0.15,0.3694
30743,5,3,mobile,finance,7.4,0.03378,0.04547,0.5487,2.2735,False,0.0,False,0.17,2,58,1.0,0.15,0.013
30744,18,1,mobile,e-commerce,8.36,0.03606,0.04453,0.6082,2.2266,False,0.0,False,0.17,2,58,1.0,0.15,0.0095
30745,14,2,desktop,finance,2.48,0.03854,0.04611,0.4415,2.3055,False,0.0,False,0.17,2,58,1.0,0.15,0.0158
30746,14,6,mobile,finance,2.81,0.03288,0.04413,0.4432,2.2065,False,0.0,False,0.17,2,58,1.0,0.15,0.0083
30747,14,6,mobile,finance,1.89,0.03476,0.0458,0.4344,2.2901,False,0.0,False,0.17,2,58,1.0,0.15,0.0144
